Test loss,Test accuracy,F1,Balanced,Precision,Recall
1.4052678346633911,0.5205992460250854,0.5175699390684723,0.5225007053169825,0.5171350705799749,0.5205992509363296
1.3299392461776733,0.5033707618713379,0.4970554986162321,0.5042652087315084,0.5027041747141552,0.503370786516854
1.2898657321929932,0.5198501944541931,0.5071495956406864,0.5196158892774526,0.5177585896591796,0.5198501872659176
1.394524335861206,0.4966292083263397,0.4962893123226722,0.49675872819494343,0.5063691366668458,0.4966292134831461
1.3582078218460083,0.49737828969955444,0.49581573147266655,0.49586493432182394,0.5017383866962178,0.49737827715355803
1.389858603477478,0.506367027759552,0.49612295147551083,0.5088556049381946,0.49602232486582865,0.5063670411985018
1.3421489000320435,0.4981273412704468,0.4930558304439979,0.5029682656596436,0.5003063483064193,0.49812734082397003
1.3250550031661987,0.5056179761886597,0.5021441152520879,0.5055941158717973,0.5091440395057829,0.5056179775280899
1.2775824069976807,0.5123595595359802,0.5024176198047903,0.5153495104139746,0.5069277485692122,0.5123595505617977
1.3496990203857422,0.5056179761886597,0.49887936592163934,0.5061630618443015,0.5052525077383405,0.5056179775280899
