genre,chroma_stft,chroma_cqt,chroma_cens,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mfcc,melspectrogram,tonnetz,tempo,tempogram,fourier_tempogram,rms,zero_crossing_rate,spectral_flatness
Electronic,0.394884,0.6009834,0.2609761,2456.63885192755,2829.465246040426,5490.416800200755,21.067096602508826,-1.2653095,0.5963452,0.0030744844408893707,83.35433467741936,0.1603664971421597,(0.51357263+0.0013305488j),0.05342107,0.05551402561435759,1.7969754e-05
Electronic,0.45605734,0.4944908,0.25528562,2612.1545327622134,3097.907499346695,5776.6150695989745,22.582676006951242,-0.7678265,1.8184376,0.0036314930096288172,120.18531976744185,0.2599762915416015,(0.46831104+8.589201e-05j),0.09704527,0.04865881385448916,7.253108e-05
Electronic,0.4669922,0.47511446,0.24907805,2129.8189417143803,2618.9701475226607,4824.6541593096945,20.800979182207428,-0.5272203,0.7816056,-0.020600658318156457,135.99917763157896,0.21749602926949835,(0.50689924-0.00013153172j),0.062762395,0.045169794891640865,3.0311476e-05
Electronic,0.5851228,0.4470221,0.24467959,1875.114496712548,2229.3212717907445,3950.3594460502127,20.367266514657377,-0.8387198,1.6021111,-0.0060163394165654365,129.19921875,0.11424730612615949,(0.5319184-0.00044533855j),0.08113655,0.03763355928308824,2.1534524e-05
Electronic,0.3972745,0.45673776,0.2375458,3278.974719896922,3057.0532936152363,6474.827514270511,21.745161538729366,-1.7608585,0.78757876,0.012479472413589196,123.046875,0.23732561971644955,(0.48291302-0.00079130835j),0.07047516,0.09482746891931114,0.0001647228
Electronic,0.4432227,0.52338004,0.2598553,3691.384774500812,3167.180262952823,7420.621795181889,22.83299525217508,-6.369206,0.3498442,0.009725567402043889,99.38401442307692,0.2137300608594115,(0.5123668+0.0028057867j),0.04002325,0.1147717927631579,6.229362e-05
Electronic,0.517958,0.52568597,0.26290253,3631.8232364563587,3419.91376346469,7530.987794480457,20.282422808805453,2.4432333,1.3328589,-0.0196224163380725,126.04801829268293,0.2425620700855056,(0.5105748+0.001154569j),0.08967419,0.09635467056888544,0.00024638267
Electronic,0.43748268,0.45337623,0.24037127,3408.534554515589,3272.5648320439095,7306.5058185589205,24.192600534499128,-5.2292786,0.45085686,-0.023051960873202416,109.95678191489361,0.28490523541806273,(0.46962783+0.0014746016j),0.048691943,0.09050663336880804,4.390798e-05
Electronic,0.41920608,0.41419217,0.22565258,1364.8705461255727,1300.8790953034472,2711.233605541312,20.996981084220952,-4.255811,1.2043049,-0.035097607673004586,120.18531976744185,0.30279640367388716,(0.41026416+0.00076547783j),0.07708559,0.043036398872871515,3.1135346e-06
Electronic,0.47900057,0.43835467,0.24487814,3087.7225108237863,2959.5230741428945,6404.027942385836,21.547006908941544,-2.8193,0.42200932,0.01836017308371158,166.70866935483872,0.244398975271152,(0.5123741+0.00036995328j),0.049867753,0.08227954781830496,0.00010818828
Electronic,0.5289484,0.40544778,0.23602551,5219.777262629818,4102.073089673043,10076.122404399672,22.17973367931797,0.63573366,0.89323235,-0.030183295480491194,112.34714673913044,0.2365063501719819,(0.5323505+0.00021290337j),0.07873853,0.18423433569562694,0.0001357202
Electronic,0.5560125,0.50510496,0.26730162,3051.2800512686003,2882.9645430844284,6258.578821896768,19.817772472501083,1.9406487,1.2045668,-0.023003098980831138,129.19921875,0.24272462397606084,(0.51123244+0.001128979j),0.08361951,0.0843706160506966,7.294065e-05
Electronic,0.5011384,0.54310393,0.2625075,3719.0768986699377,3159.2019088684187,7478.388112543537,21.419307712204606,-2.3398027,0.7158821,0.006212995900047366,139.6748310810811,0.20582295797029196,(0.5115549+0.0006249152j),0.06826129,0.1220079546004257,0.000102993836
Electronic,0.5521385,0.6633985,0.27709633,4454.913343699571,3446.7349581837248,8671.930895353618,21.376295532982873,-2.7135236,0.47834498,-0.007571838536034474,151.99908088235293,0.2639333541582547,(0.5297225-0.0010264973j),0.056869257,0.1602443069127322,0.00016035343
Electronic,0.68689305,0.24466676,0.17235626,2260.1789643401867,3236.755920571928,4883.103805872678,21.693996110127145,3.9906435,3.8037999,0.04705181554732045,132.51201923076923,0.14474993205337652,(0.5534269+0.0017398695j),0.13541436,0.023425784273413314,6.36708e-05
Electronic,0.6383836,0.1403847,0.12005612,1101.6292441662638,1923.8672730727658,2377.818954987423,27.518544945736338,-0.49349484,1.4813329,0.13433534979557607,114.84375,0.20179724379909406,(0.44951165+0.0018911279j),0.087268814,0.01360800539376935,2.7543097e-06
Electronic,0.2669598,0.39715222,0.2164426,741.8492330857529,851.7053049059564,1119.9765609882934,25.050604053219974,-12.149473,1.6978518,0.03230937946138366,120.18531976744185,0.07459016733094156,(0.44330963-9.912095e-05j),0.07669542,0.023686931598297215,9.995543e-06
Electronic,0.47325173,0.4841276,0.23785515,3301.8577637426447,4504.967691923004,9036.695356339493,22.424941151704957,-2.71767,1.3865817,0.04738540089716503,120.18531976744185,0.1462954466623289,(0.46793458-0.00023329782j),0.07516262,0.05417049632352941,0.00019640574
Electronic,0.64533436,0.18645036,0.1477737,377.81160113711366,639.3867776195013,762.1620579769736,24.273630177403568,0.13094395,3.5275052,0.07139802226123058,166.70866935483872,0.08228760967169993,(0.30541202-0.0014205045j),0.12985782,0.007092171778250774,1.146606e-06
Electronic,0.49227273,0.18038587,0.14225507,2493.2271810665657,2696.5433444489454,5592.566182517415,24.147598347789696,-0.12087085,1.4464334,0.13299625024123263,99.38401442307692,0.14252996983714486,(0.4434539+0.002856439j),0.079902165,0.039914346700851394,9.865865e-05
Electronic,0.4990084,0.48330277,0.23715754,2044.4237588934425,2624.1323605174375,4466.839656298374,21.038341877997063,-0.31167823,1.7425207,0.014232489361521989,161.4990234375,0.14014498547073606,(0.5284148-0.0011430735j),0.08452674,0.04120269869872291,5.2053503e-05
Electronic,0.66547453,0.2611897,0.18320134,2203.2080822867592,3519.069560705454,5293.101326673762,21.016514216075873,-0.042982865,1.1291898,0.05458107709008977,99.38401442307692,0.16991885390071607,(0.49656808+0.00017493057j),0.068741314,0.015459090194465945,3.791963e-05
Electronic,0.49102008,0.26551712,0.19653566,1704.4733770223538,2573.41087907766,3303.463357742357,21.40040715126451,0.91761357,2.4109325,-0.09067818075202767,143.5546875,0.10752455368731519,(0.5643959+0.004666796j),0.10686003,0.027883807202979876,4.4174936e-05
Electronic,0.56997424,0.4990581,0.25528476,1532.245410004367,1950.1414343347212,3209.3639267487424,21.08807002872375,-1.3386585,2.8518403,0.003627531239052522,139.6748310810811,0.1456755616557756,(0.4203114-0.010672558j),0.09053077,0.0350058351876935,0.0001041572
Electronic,0.37007013,0.36515498,0.20953482,3006.8021975533543,3160.55478442512,5833.064728255611,22.955067491613864,-10.898008,0.33261767,0.05552695310377898,129.19921875,0.14126170464057675,(0.5680109-0.0017063248j),0.036087215,0.07718320675309598,0.00028920046
Electronic,0.4360455,0.4018699,0.21344127,4200.700215087045,3919.075099162936,8265.75001814048,22.177701015475805,-9.094354,0.43156862,0.05705749596273039,120.18531976744185,0.1094896779372487,(0.8201366-0.00965463j),0.043643147,0.11189047987616099,0.00033378688
Electronic,0.3334159,0.3594552,0.20254675,937.4837658894554,962.8418261130718,1555.9405914401123,23.851820171315033,-17.483583,0.18813372,0.06588942090814455,151.99908088235293,0.13071455476494767,(0.43758145+0.0028939468j),0.026807582,0.03191855226876935,2.5722798e-06
Electronic,0.35063758,0.30078074,0.18833195,1527.6417021505372,2121.3445343501758,2545.851272252322,25.12727534502461,-7.2785287,1.0476824,0.17978490797642135,99.38401442307692,0.22132262233988145,(0.46898967-0.002386168j),0.07431056,0.05282054227941176,8.865876e-06
Electronic,0.32565594,0.47633126,0.24854058,1679.0070455356756,1992.0255087368503,3752.4773092830883,28.09198680203852,-8.796854,0.7555632,0.046413978942431,126.04801829268293,0.07940735778499176,(0.38123623+0.0040822276j),0.044407237,0.09606971386416409,8.832577e-06
Electronic,0.45306775,0.2210678,0.16220477,888.2882614616873,978.884454018392,1528.7740890455689,25.938593684617768,-11.635606,1.6089516,0.018173874396295135,132.51201923076923,0.09447966121866266,(0.39133868-0.006781288j),0.07778861,0.03046731387867647,2.832353e-06
Electronic,0.53114325,0.39862534,0.24021243,2390.13241396657,3328.6007023838656,5218.901775348298,23.839855947787523,1.4767975,2.6464393,0.06550417287361654,139.6748310810811,0.13306752721061232,(0.60988253+0.0010256243j),0.1045923,0.032119987180727554,7.521103e-05
Electronic,0.68057007,0.17920412,0.13490261,1043.3125810015974,1659.3782935450859,2092.387347619969,23.51156537448655,-1.4707817,0.9001366,0.13543354912051003,120.18531976744185,0.09299091021161518,(0.4262358+0.0035704907j),0.062148027,0.01075806041989164,1.38468e-05
Electronic,0.31905097,0.34230602,0.20953174,2754.930785768512,2936.0920949115252,5925.364170133514,24.544245839540558,-8.208875,1.2719786,0.07255828086239743,120.18531976744185,0.1586151957548804,(0.5247816-0.002795308j),0.06929791,0.06784123754353716,0.000121792786
Electronic,0.663026,0.17197023,0.14461854,1050.2287667735757,1568.8276968661505,2475.935028359617,26.18953202020208,1.680002,4.14447,-0.06621787389264332,156.60511363636363,0.1315417407240767,(0.3999091-0.008035941j),0.15156175,0.011874077858939628,3.53943e-05
Electronic,0.32012498,0.23296325,0.15913755,1591.7186626042846,2475.398143540884,2507.268172225716,28.22256526381784,-9.763567,2.1252728,0.12928762555947423,139.6748310810811,0.2333518327860081,(0.38880622+0.00038732888j),0.08146042,0.0344068214251161,1.5126662e-05
Electronic,0.57243717,0.29790825,0.20350948,1439.5225038976846,2458.7598723125766,3058.3315066877904,21.394864962520998,4.1334577,7.0715265,-0.0558204335530707,92.28515625,0.08718352086892546,(0.6266275-0.0012903275j),0.1870925,0.018347583688080496,3.374289e-05
Electronic,0.635198,0.23127191,0.18237135,2245.0015203172743,3251.900907319399,5190.485280512287,26.739488321212253,4.9668384,10.923881,0.027990830244285277,120.18531976744185,0.1532839936463362,(0.46326214-0.0021445039j),0.22727132,0.01913064773606811,1.5897209e-05
Electronic,0.34541503,0.14220949,0.13183968,908.9702243027496,1447.3088489513138,1722.3895849458204,24.62961766887916,0.627391,1.4832903,0.08274138101946477,99.38401442307692,0.07182379898140176,(0.3993597-0.0001778516j),0.08808788,0.022363432420665633,2.4910463e-05
Electronic,0.37752655,0.5161858,0.25325754,2288.912900307602,2758.85146491316,4780.321094052341,21.930784862547277,-0.25526407,6.301858,0.017366745511857937,120.18531976744185,0.12582171989765095,(0.6155721+0.0055815163j),0.15409762,0.04555603594233746,0.00011851422
Electronic,0.52623206,0.31157118,0.2254386,3159.426470128209,3397.5442252608977,6747.242533680825,22.163347460980823,8.306213,20.321337,0.033304074860854606,129.19921875,0.11939306640794926,(0.6463696-0.0017368795j),0.3277141,0.054207911063273995,0.000105306244
Electronic,0.7007234,0.26430926,0.19231512,4227.8688270600305,5014.144310463153,10937.967192942144,23.22305355308828,7.4751005,13.918372,0.033814378533725126,135.99917763157896,0.09900084717699015,(0.46551844+0.00046698158j),0.26289943,0.03803794081366099,0.00014333449
Electronic,0.66191447,0.18724339,0.15816885,509.9929908844139,955.293210928703,985.7773724724265,24.055987683863563,5.717351,16.29099,0.024891055437446855,234.90767045454547,0.057634598491155195,(0.438678-0.00012253576j),0.28804842,0.007000335598877709,1.1129689e-05
Electronic,0.32309029,0.21493281,0.16428167,2213.7930590593865,3290.573515241813,5334.5177429010255,28.01760278745011,-14.036062,5.702117,0.04723255223327557,109.95678191489361,0.2437937936305551,(0.4478543+2.9124807e-05j),0.13939863,0.03169028456366099,1.2641578e-05
Electronic,0.44158703,0.18639186,0.15997425,1524.6095400728302,2328.3299341140682,2942.932204491583,27.369780296788843,1.1665257,1.75276,0.08134207694093723,120.18531976744185,0.25889417785876073,(0.43777826+0.00016596688j),0.09673628,0.03126171572658669,4.383886e-06
Electronic,0.3101774,0.29419872,0.1840396,1204.8186902906366,1999.52320940129,1682.8564906636998,26.586620873088453,-18.557045,2.6720421,0.08878721729528376,114.84375,0.24045375767008198,(0.45827973+0.00079947035j),0.11213422,0.03306518176760836,1.7776331e-06
Electronic,0.6567311,0.1716262,0.14589459,1363.5102327060717,2210.0839227763713,3275.3301945264125,22.07143916056215,3.2453055,11.606695,0.005293215169761506,99.38401442307692,0.07383545032046389,(0.591001-0.0009532328j),0.24107264,0.011009759578173375,1.3646387e-05
Electronic,0.5529455,0.1592242,0.14957443,385.01540768217086,518.7835587432387,809.961768938661,23.248463733357614,-3.1573317,0.7507956,-0.020549853696909603,139.6748310810811,0.19130197954571243,(0.35913906+0.0009864074j),0.06150035,0.006958385739164087,3.14872e-07
Electronic,0.5065984,0.2158159,0.16725737,891.4522624774504,1672.123883379909,1741.1894712654798,22.341078460732977,0.09704424,4.8774877,0.13229082144946586,99.38401442307692,0.070930916133417,(0.5630592-0.0033605066j),0.14840145,0.012627285700464397,9.31792e-06
Electronic,0.36866572,0.30426162,0.18081151,2216.0158357034074,3291.3396752027147,4743.70464880031,26.14545020996333,-15.47795,2.8390927,0.0911608352864021,99.38401442307692,0.21241123129826964,(0.49825537-0.0022552416j),0.119379856,0.046081354005417956,2.3819393e-05
Electronic,0.5799296,0.51311207,0.2509457,2089.377235660948,3140.4073607107402,4533.272587920859,21.268505971756507,2.338123,3.0803628,0.009737064852834787,139.6748310810811,0.10104044103998719,(0.71789694-0.002352748j),0.11474742,0.030217882280379256,6.361364e-05
Electronic,0.6190888,0.44468904,0.25657457,2946.036907733536,3439.45887844494,6415.177874963719,21.1674538997972,2.0593305,4.898191,-0.009701359787734794,147.65625,0.11516485713673842,(0.78413504+0.003652559j),0.15451583,0.043902606786958204,8.311592e-05
Electronic,0.630509,0.37765706,0.21862598,1743.0780677372668,2234.5487675966733,3589.0949639004452,21.288933098659545,-0.87457407,2.4013486,-0.008369498824752462,147.65625,0.19703172556277423,(0.51444185+0.0006739771j),0.099397086,0.03813053284636223,1.8721526e-05
Electronic,0.62031317,0.45917994,0.24363236,2006.0380514238693,2754.308418841119,4156.024869086204,20.479861181708106,4.250545,4.874892,0.011432809859906296,143.5546875,0.20964802131837412,(0.5740396+0.002634648j),0.15737192,0.037297960405379256,2.6647942e-05
Electronic,0.57130545,0.6266247,0.27463472,2382.662767158883,3113.1047221026633,5342.651027053503,20.907843023491466,1.9515102,5.7848825,-0.00901413149333999,147.65625,0.07455167842925044,(0.92607033+0.0024231183j),0.1554287,0.02470846737132353,7.0934926e-05
Electronic,0.3655802,0.45437774,0.2462267,1635.6280924679088,1996.368132133926,2777.699870295569,21.946041190017624,-13.6208315,0.43192813,0.003189989985712551,120.18531976744185,0.236261882076331,(0.57012206+0.0015565676j),0.043571714,0.0486436967879257,3.1083262e-05
Electronic,0.70552397,0.462617,0.27107784,2735.0410622484324,3613.0684514130585,6307.261860850425,19.92864892716077,4.2042046,5.6690593,0.017895324465886358,147.65625,0.10257955108113413,(0.9462706+0.001288846j),0.15873083,0.03774315801567337,7.3345196e-05
Electronic,0.53950524,0.36966765,0.22179288,1629.6440734411817,1761.1327413530457,3379.2962325246713,20.175376395899004,1.5014131,1.8741188,-0.07752641619577616,166.70866935483872,0.18327068751252032,(0.46880654+0.0019936743j),0.09824612,0.04319815148510062,1.2584023e-05
Electronic,0.5005365,0.23990649,0.18815555,1183.929441548662,1546.5086789146767,2413.83540386755,22.347500996535263,0.49909335,3.621529,0.06818190554409145,129.19921875,0.13227777153699757,(0.59687805+0.0015265667j),0.13540198,0.019503661353521672,1.0645035e-05
Electronic,0.584073,0.34452903,0.21749751,1219.557044931221,1809.216074944998,2818.0329597402283,21.343774485038896,2.6451437,3.2596972,0.011461919010751062,87.5926906779661,0.1510083517912168,(0.4674586-0.0035327526j),0.12300663,0.0214730372000774,3.4262723e-06
Electronic,0.6951264,0.2776173,0.18034215,1216.3937828885112,1961.5633009602402,2631.850752225232,20.060207523711952,3.4399793,4.772692,0.02161711376029345,143.5546875,0.14108725081042003,(0.49104178+0.002458364j),0.14420305,0.009845745452786377,3.6340756e-05
Electronic,0.4576896,0.34831434,0.22432844,1220.3219476780343,1502.509655245018,2700.0670063975426,20.33691334452411,2.093156,5.1549234,0.02438473127469508,86.1328125,0.20453487142994253,(0.4384276+0.0003141627j),0.1529405,0.027901191829527865,1.804796e-06
Electronic,0.37942356,0.43534613,0.24096043,737.920753203545,819.1075103247222,1324.3753250169311,21.640202690940285,-5.436647,3.354113,-0.011130789530798837,123.046875,0.23904559110537016,(0.42763543+4.921427e-05j),0.12287792,0.020887250870743033,1.1158878e-06
Electronic,0.41708598,0.370361,0.2314369,2669.6079993478634,3095.657656320422,5866.7978576093265,21.753084757605016,2.7163975,9.788642,0.002856670635887179,120.18531976744185,0.14170885336792002,(0.70864487+0.004357691j),0.20678896,0.04563653432178793,6.906735e-05
Electronic,0.5572191,0.5109157,0.2528577,1167.8915906237628,2014.906918443488,2436.451933775155,20.186402665542623,0.7829894,1.9728138,-0.004869966393904664,151.99908088235293,0.15094209633182598,(0.5316939+8.712984e-05j),0.09248769,0.016527488873839008,9.371195e-06
Electronic,0.6031201,0.31741613,0.20996028,2873.757763687571,3287.234121311466,6379.761422455495,21.380997648197248,6.7003713,11.819611,0.0421495810555875,120.18531976744185,0.1400095905678534,(0.7149902-0.0032229754j),0.2178612,0.047831154460139316,0.00014931893
Electronic,0.36613375,0.3620727,0.19902118,781.4442102283879,1263.3816511465789,1204.2427181090363,22.890965176962332,-0.4595298,3.6652946,-0.07829061463539294,107.666015625,0.10038046148591774,(0.44005686-0.00021907758j),0.13228793,0.01992958470394737,3.413719e-06
Electronic,0.38975748,0.36302617,0.21316898,1439.946276722505,2391.9566755563933,2461.285116945627,24.32599030876179,-9.866119,1.2414954,-0.003281144110559091,120.18531976744185,0.31130307686672265,(0.43440467+0.0013002147j),0.07890703,0.026647609084752322,1.8979426e-05
Electronic,0.37557286,0.41986248,0.22770138,1810.0644762149675,2287.1838689218334,3523.145362688661,27.37072744127192,-6.8905597,3.5291922,-0.0023418756501804674,123.046875,0.3039104008814592,(0.48368168+0.00014326358j),0.13593547,0.04666071558146285,1.4507522e-05
Electronic,0.4160486,0.40381035,0.2173488,2020.265523272811,2609.253241812016,4395.106756724072,25.926977070027103,-0.760101,2.4289951,0.012188022920331124,126.04801829268293,0.31109507167407235,(0.4731301-0.00021261256j),0.111816,0.051662574980650154,1.6219255e-05
Electronic,0.31489724,0.4751236,0.23991178,1611.723261115823,2659.2057036578963,2336.3858721942725,23.169258398954643,-14.579335,0.7000644,0.021636908860519638,123.046875,0.3074842651376024,(0.46676305-4.306597e-05j),0.05927098,0.032240923713235295,1.9577194e-05
Electronic,0.3543013,0.4488308,0.22906403,1703.814403991916,2203.8949103513414,3382.9962101514125,21.83436881859554,-0.3247401,3.364595,0.019211469445262922,123.046875,0.30728354733548574,(0.44762-0.00016074213j),0.13014337,0.03519215303308824,2.3644496e-05
Electronic,0.64725447,0.4261005,0.25491703,2522.5214894244004,2991.8434806580835,5276.101429469814,22.236973392672464,6.079155,12.800456,-0.007325644642753651,143.5546875,0.11025175088470389,(0.6455744-0.0005786953j),0.248079,0.05590706934500774,0.00014842793
Electronic,0.61272347,0.3337573,0.20893033,4120.484825313925,4973.130795250119,10696.468653250775,22.0210020731926,6.923513,11.874213,-0.026590884518492747,99.38401442307692,0.1333339943219617,(0.6282583-0.0032821784j),0.2423535,0.05957749310661765,0.00016805057
Electronic,0.67315644,0.5498444,0.27682203,1366.3442273648423,1950.4669115777674,2974.648679373065,22.00390963816736,5.9203887,12.516913,0.026538963353093754,120.18531976744185,0.1276941810934914,(0.69882286-0.0014691278j),0.24115361,0.022584897445820432,1.0972571e-05
Electronic,0.6709594,0.5843147,0.2708143,623.8041356780494,1079.4836191377296,1142.1097604851973,18.791612478421392,3.092131,12.632019,0.02145856506281252,151.99908088235293,0.09394622957850908,(0.41995662+0.0041081873j),0.23192292,0.012177930896865325,7.649691e-06
Electronic,0.44441766,0.30322695,0.2134475,2040.9122530683574,2489.8283803940226,4146.974923809985,20.319543010772957,3.4104931,6.959682,0.0783229702707978,120.18531976744185,0.16656670630533918,(0.6094834-0.0027545262j),0.19493712,0.04942109193595201,6.727795e-05
Electronic,0.32811442,0.31255502,0.20155828,3197.3197747421727,3681.8949168465842,7751.036463876258,23.349134642324273,1.9750899,4.607093,0.06944232680727758,120.18531976744185,0.25187284367395124,(0.4866826+0.00033548631j),0.15689492,0.0704742526122291,0.00010897376
Electronic,0.41600692,0.35611916,0.21629466,2797.8294010336185,2962.379801780581,5498.366752128483,21.977516779288802,-0.38427743,3.8781452,0.08053660427490199,120.18531976744185,0.14962829045403084,(0.7455246+0.0023458416j),0.1428375,0.07336350195917182,0.00011010752
Electronic,0.5359919,0.29581624,0.19662057,2973.459843733373,3235.2681703919557,6825.192062330689,20.09896583589647,3.9261072,4.924203,-0.022976975626925984,120.18531976744185,0.20739915050520585,(0.536477+0.0012046614j),0.15958747,0.06351813443304953,0.00013595445
Electronic,0.488133,0.2862908,0.21269651,2837.5182353576615,3287.672849667586,6424.427819030573,23.22907049166293,2.6149945,6.9868097,0.020273618065714892,101.33272058823529,0.11409659183963136,(0.6065089+0.0017503246j),0.19013056,0.0567086517995356,0.00011110207
Electronic,0.62647754,0.3327344,0.21109857,925.2498393714458,1835.6471414400971,1589.5570548326239,20.80518445069164,2.893981,5.7536883,-0.042862413341908594,64.599609375,0.07821755190331661,(0.5054141+0.0015376066j),0.16363327,0.009662073094040248,1.6392574e-05
Electronic,0.72408074,0.6660019,0.26937002,3765.7446284222938,3987.857180578665,7825.836011573626,20.471508931080074,-0.11283239,5.176293,0.02014479795272931,129.19921875,0.09764189493786368,(0.69292575+0.0005796516j),0.11418091,0.05040861430921053,0.00028361502
Electronic,0.42836496,0.32881767,0.21887177,845.0089669965558,1115.8281463682608,1824.722299487229,22.032485997608934,-2.9218016,2.1597612,-0.002114490397481795,126.04801829268293,0.1065516154634684,(0.364848+1.3475237e-06j),0.09962693,0.018039195530185757,1.9921915e-06
Electronic,0.36090717,0.5320311,0.24967556,699.1147984256448,982.9898359358604,984.2940481085526,18.16722316360162,-10.0578,0.6213371,-0.01228416885592376,114.84375,0.2908871929770877,(0.3326466+0.0014804831j),0.048333418,0.023978690982972135,3.2052792e-06
Electronic,0.7356432,0.5328651,0.26551276,2497.6940042079605,3058.959248548677,4765.571183243034,19.063076072185215,-1.9607329,4.2615566,0.0018750724155279191,120.18531976744185,0.060296794928953075,(0.8343736+0.0020455485j),0.1043863,0.0456316212751548,0.0003620072
Electronic,0.71620524,0.643681,0.26125455,915.9249774062397,1936.8108363921178,1581.7237688660991,18.76494023804534,-0.35004565,4.1391773,0.016063894890404898,123.046875,0.08540506720308862,(0.6237833+0.0007162443j),0.11306214,0.009412641495743035,1.1560304e-05
Electronic,0.64623153,0.66617537,0.27067655,3147.7258214039593,3408.8230033906066,6591.743473962365,20.12000339266272,1.437821,3.017327,0.017950966144048355,123.046875,0.11914262192694793,(0.7415415-0.0008765168j),0.09478243,0.061782695191563465,0.00021333808
Electronic,0.6198598,0.59414464,0.27406642,2385.779248778494,3246.1522304331515,5477.783543258997,19.876406393713026,0.35406595,3.1027617,0.0014814027887147872,123.046875,0.08612221925345528,(0.8115334-0.0008051072j),0.100220196,0.03803680703366873,8.896181e-05
Electronic,0.5768251,0.42263713,0.20625432,2251.34803958952,2556.5888025050917,4997.803112301664,20.163728744038472,-3.0328531,3.6179304,-0.0033125748467650817,123.046875,0.1361833183003445,(0.5239857+0.0016096178j),0.08705935,0.04437501511706656,5.6819485e-05
Electronic,0.55901325,0.5725622,0.25754854,2176.6957838650296,3094.0698857222496,4760.804545399575,21.654522456650067,0.2689337,4.099535,-0.007954494282971283,123.046875,0.09390837694988799,(0.80843645-0.0023461867j),0.12752214,0.030606012964396283,7.799762e-05
Electronic,0.6004049,0.5170187,0.2445808,4851.978988721004,3609.986321329421,8320.899684657992,20.575487084312435,-0.13512275,3.032269,0.024944472572210406,123.046875,0.2527321643757421,(0.5479411-0.0013008115j),0.10233434,0.16837237567724458,0.00042382095
Electronic,0.8066677,0.25237387,0.20402528,384.5503410664775,1033.383619123928,600.7463673689048,16.984005574935384,-0.6409387,1.0368837,-0.020862396935512877,123.046875,0.14094087629612517,(0.48672462-0.0010257934j),0.07361423,0.0034825942095588237,1.7133818e-06
Electronic,0.783634,0.20176774,0.15411428,4277.143993828431,4441.39426096208,10013.089452217975,21.143068924984924,-3.3528512,0.10103868,0.1418012141810417,147.65625,0.27974525565980907,(0.32909757-0.0028025196j),0.023915298,0.0568224077254257,0.00023174798
Electronic,0.49269927,0.21889085,0.16655919,1648.2645498763175,2343.4613286881063,3475.2456523316564,20.433121110183706,6.9175916,11.308686,4.985754058806951e-05,114.84375,0.19011180450199996,(0.46589395+0.0007059635j),0.24386834,0.03492949400154799,2.5847858e-05
Electronic,0.4626204,0.27357572,0.19803937,1717.9395350943846,2338.367522565295,3744.144026339977,20.11281951571901,7.898028,16.638481,-0.019351343277586874,90.66611842105263,0.21564971760247065,(0.46748912-0.00082312454j),0.2942513,0.03522692228618421,2.5522973e-05
Electronic,0.45922518,0.3590736,0.19821127,989.0301425471504,1883.4277306414733,1416.9747650807856,21.63619630394245,7.0298576,18.146793,-0.022189698789401243,126.04801829268293,0.2934768704092793,(0.48117283+0.00027597637j),0.30777606,0.02207658608262384,5.336863e-06
Electronic,0.42401025,0.32076457,0.20801942,1946.4522594967777,2423.4236892653116,3921.659619594137,21.498597651082267,5.872957,11.970955,0.007163736891981488,132.51201923076923,0.1800787440413106,(0.46501786+0.0009100304j),0.25154385,0.045861022760255415,6.311344e-05
Electronic,0.4322949,0.32983607,0.21207185,1757.6477020022555,2391.2843186060895,3575.0783819901317,20.131880937929743,8.031958,18.182669,-0.05136437696593121,132.51201923076923,0.1782458202169419,(0.5121133-2.3863606e-05j),0.311136,0.03669705700948142,3.7258847e-05
Electronic,0.28938934,0.38066077,0.20851469,1539.332427197646,2152.194340071568,3071.7480922262,23.195690924235958,3.3217804,17.530903,-0.0249418240691605,105.46875,0.24605821404659392,(0.43440098+0.000107089916j),0.28278726,0.03484899562209752,1.7577384e-05
Electronic,0.4043071,0.2957948,0.17437269,584.5640292879596,1268.9615008024357,761.3120631167764,21.465447111694967,2.3043802,5.9591,-0.018857768428615976,126.04801829268293,0.3091102805851395,(0.39090866+0.0005746254j),0.15879104,0.015177912756385449,3.7183534e-06
Electronic,0.30213788,0.24590799,0.17954034,1521.2618027280046,2145.286810150334,3107.414543222717,22.292942187537,3.754327,14.723165,0.058230097317139275,132.51201923076923,0.2777602385677897,(0.45825163+0.00018706745j),0.2679365,0.03220464275348297,1.0642374e-05
Electronic,0.24224296,0.37366033,0.2220682,1387.3235253693256,1882.9003856031343,2620.017490446014,23.75301573433801,-3.819786,14.792036,0.006901505216011334,109.95678191489361,0.2281800347399922,(0.44671023-0.0004492044j),0.26262525,0.03437243009868421,3.7018262e-06
Electronic,0.35458535,0.23217763,0.18030499,1383.8318324881,2316.766571602966,3187.814057057856,21.720814349260056,7.0562773,19.70603,0.14622809939103376,129.19921875,0.3003505351529455,(0.46113592+0.00021995099j),0.31402433,0.022996837509674923,9.78392e-06
Electronic,0.46026933,0.26166373,0.1886173,1742.8495106546377,2386.3741544554155,3667.294491038603,20.871983339709768,4.302739,4.7708864,-0.055565562515000534,129.19921875,0.15145893713721817,(0.59103554+0.00092229125j),0.15279272,0.03046844765866873,4.082933e-05
Electronic,0.57167447,0.4595583,0.25544,3454.284339276761,4107.392182602455,8100.684349603328,21.258891789134225,5.4861474,7.443008,-0.011832465302252829,126.04801829268293,0.1269844233733446,(0.62965304+0.00014329953j),0.19145323,0.06388888049051858,0.00026199417
