Test loss,Test accuracy,F1,Balanced,Precision,Recall
1.2433971166610718,0.5363295674324036,0.5325317313901601,0.5411685051088758,0.533994038190601,0.5363295880149813
1.3071402311325073,0.5205992460250854,0.5156506014076734,0.520637408896051,0.5175072036089619,0.5205992509363296
1.3238728046417236,0.5131086111068726,0.5076675159750786,0.5129771665831295,0.5105879673112058,0.5131086142322098
1.249131441116333,0.527340829372406,0.51990942594585,0.5313494572131654,0.5230286820268597,0.5273408239700375
1.2803994417190552,0.5235955119132996,0.510348549778407,0.5259830065430388,0.5083329297959268,0.5235955056179775
1.2677396535873413,0.5288389325141907,0.5223862395949308,0.5304379483393068,0.5234803947125818,0.5288389513108614
1.277029037475586,0.54831463098526,0.5423128851104132,0.5500051735950205,0.5418168210449756,0.5483146067415731
1.2111399173736572,0.5460674166679382,0.5401160258960569,0.5475351990339398,0.5471112303063903,0.5460674157303371
1.2153241634368896,0.5513108372688293,0.546753886659894,0.5536032009642002,0.550883170889671,0.5513108614232209
1.3013652563095093,0.516853928565979,0.510588565684056,0.5183607860530237,0.5113692720452968,0.5168539325842697
