genre,chroma_stft,chroma_cqt,chroma_cens,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mfcc,melspectrogram,tonnetz,tempo,tempogram,fourier_tempogram,rms,zero_crossing_rate,spectral_flatness
Classical Music,0.26376638,0.32443866,0.19905835,2332.892353283331,2293.099300968774,4271.667905307425,24.03583900163205,-10.467432,2.8712227,-0.11648101961107206,120.18531976744185,0.29029094589231214,(0.38602558+0.0014568421j),0.10341294,0.070326094837587,0.000105015664
Classical Music,0.38389078,0.18734843,0.15301457,1139.3530242235036,1429.2646179404096,2148.2242876305104,21.87053763101891,1.0375879,3.5643435,0.0814581198619119,126.04801829268293,0.2879241805664099,(0.34375075-0.0014931178j),0.1254368,0.0259752030162413,9.38078e-06
Classical Music,0.23845676,0.25571498,0.16637546,2943.6860261150537,2737.745055940775,5048.2621265951275,27.66597768226718,-23.209082,0.14721215,0.07909351793021424,123.046875,0.28781799242650796,(0.44034925+0.0011524769j),0.028715085,0.08801977595707657,4.294881e-05
Classical Music,0.5556337,0.3112143,0.19268116,1097.4253351798259,1353.0673686886405,1930.8938152552205,20.08964880156133,-1.8956208,2.133084,-0.08693886614966226,132.51201923076923,0.27977321793689003,(0.3116274-0.0032444869j),0.09905422,0.029365982091067284,3.3342447e-05
Classical Music,0.32915097,0.57550067,0.25653502,1984.0768984136698,2658.519467688091,3719.24881724913,21.267583893908707,5.686463,7.33392,0.011053185298100357,143.5546875,0.201441146055133,(0.45170927-0.004056755j),0.19875492,0.04449137180974478,4.5126446e-05
Classical Music,0.27954644,0.28140455,0.17930843,1631.3778417940541,1927.4271506039117,3049.6711182207077,24.085543878899976,-4.0417857,1.5855478,-0.010352144696590347,123.046875,0.2897554115620704,(0.37203702+0.00057078624j),0.09043851,0.04790367604408353,1.0946927e-05
Classical Music,0.39727,0.24773717,0.17529134,1282.8583074215894,1779.7202194356516,2551.1599795171114,23.5854259105087,-1.9963557,3.1329803,0.13459072274717265,129.19921875,0.2836514996124666,(0.32847682+0.013810735j),0.122233905,0.027963448013341066,1.633339e-05
Classical Music,0.44447452,0.4302993,0.23753934,1597.3593828815258,2059.2980167100836,3017.9458653567285,20.870700950354973,2.8106182,4.6031594,0.04989326396098202,135.99917763157896,0.24805329820038743,(0.4150281-0.0019178259j),0.15134233,0.03914633483178654,2.2128103e-05
Classical Music,0.37607148,0.4168739,0.22942242,840.1829314119152,1250.6789240661697,1457.113385477088,21.65348848243336,-4.7158957,0.30185992,0.0004624991409113093,135.99917763157896,0.273702472137181,(0.3294023-0.0016462834j),0.037610374,0.02299453487529002,8.78028e-06
Classical Music,0.37889317,0.32191616,0.18757887,957.7745321641765,1361.4621189376587,1594.2064466719837,21.39604653508718,-4.06614,2.426642,0.09668971867545291,126.04801829268293,0.28792060294565697,(0.3544718+0.0018449811j),0.10707241,0.026002392691415313,2.1661657e-05
Classical Music,0.40915132,0.38917384,0.22228847,1511.998239682816,1904.9876618707194,3002.707751776392,21.378108885674866,-4.0569034,2.365862,0.005661167444233844,123.046875,0.28246768162726493,(0.40744352-0.0015490588j),0.108729124,0.03464757649361949,1.7433971e-05
Classical Music,0.35018998,0.31528914,0.17423493,811.7689276118471,1255.027985615345,1216.9507232453595,22.00833205856942,-15.519797,0.54003656,0.016713964312823144,129.19921875,0.276995906636989,(0.28336692+0.0004195651j),0.049516838,0.024104779944895592,2.6589792e-05
Classical Music,0.6193075,0.59677035,0.27059138,701.5167354165429,1249.0237839108352,1281.3504885078307,19.3216716462261,2.0201566,3.8609593,0.021002293763870906,129.19921875,0.20457482464704765,(0.4270369-0.0044517093j),0.13053925,0.012246682859628771,1.0327142e-05
Classical Music,0.5253796,0.27863625,0.18957882,780.3463978750157,1415.2384506998872,1288.6447986151393,20.903315079178082,-2.3084278,1.5197724,-0.07135554312153265,132.51201923076923,0.29118097367026846,(0.37469435-0.006974797j),0.07833318,0.014750398781902553,1.40937445e-05
Classical Music,0.58958495,0.4760171,0.25249842,785.5879980221447,1404.7349744580115,1584.4140851580626,20.095175538822286,1.0755341,3.192828,0.047438398467995906,129.19921875,0.25944798059591445,(0.39046085+0.0016108317j),0.11861218,0.012222891893851508,2.756871e-06
Classical Music,0.39080307,0.37927297,0.21508232,930.8984596388296,1539.689182300674,1345.650331714037,19.636667948401396,-0.4739839,3.2919238,0.12447420362705604,120.18531976744185,0.2925430710218487,(0.37396955-0.0026445605j),0.12768002,0.024112710266821345,1.2681705e-05
Classical Music,0.36587134,0.32332164,0.17696284,920.9019649055532,1670.3521834452504,1258.4183765951277,20.318028277746475,-1.2409437,2.9347808,0.15141273042939454,132.51201923076923,0.294567259003209,(0.3930487+0.0011528998j),0.11884262,0.022221894939095127,9.063379e-06
Classical Music,0.29446507,0.2694054,0.18533753,1276.7651409558937,1771.5516951404422,2283.868479009571,24.20391802702,-7.8755546,3.3435948,0.11205854602563518,123.046875,0.2949583698224096,(0.3689955+0.00038320853j),0.12877713,0.02806201058584687,5.2434066e-06
Classical Music,0.34277493,0.4396886,0.23446351,1121.8486467170187,1653.390710943103,1952.3270963239559,21.129978267384914,0.9023308,3.1162596,-0.06541348838870781,132.51201923076923,0.27725173401968306,(0.3681464+0.0019018989j),0.12516762,0.026653811992459395,8.531534e-06
Classical Music,0.3501245,0.45294392,0.23776403,857.1446950134497,1291.49599888771,1467.7051234411254,21.621164179096443,-4.546998,0.39189517,0.027977235428919386,120.18531976744185,0.2701949792470465,(0.3727661-0.0024829437j),0.043511935,0.026335466212296984,9.722394e-06
Classical Music,0.38890237,0.36687785,0.20530201,948.6346475591049,1448.8466495058308,1414.396706424014,21.754631992267633,-3.327065,1.2012163,0.05100838444742877,129.19921875,0.2895976177201601,(0.37964734-0.0006421656j),0.07745427,0.02978515625,6.3514963e-06
Classical Music,0.4418883,0.56306964,0.2571901,943.633793549164,1328.5749551853182,1586.862175536543,20.815538100704497,-2.291985,2.035471,0.029694733162531364,123.046875,0.2704552352338275,(0.3559757-4.626153e-05j),0.088356316,0.02728483903712297,6.389171e-06
Classical Music,0.3964467,0.39720443,0.21211196,1437.6853136950856,2191.56234293016,2667.719058149652,21.571942648497295,1.7276132,5.9652486,0.059738033424258416,123.046875,0.2891304234829841,(0.38978106-0.0020963284j),0.17173259,0.032157455408932716,2.1242444e-05
Classical Music,0.53660035,0.5217327,0.2560954,1049.067283025847,1672.2185160662855,1960.9703541908352,20.857411758808237,1.1413418,3.1171918,-0.0256844191299291,123.046875,0.22762756599459968,(0.41394553-0.0047399146j),0.121101454,0.025477858541183295,2.2633123e-05
Classical Music,0.2568633,0.19871207,0.14507169,1082.2150395091837,1644.9765835185178,1857.1513377320186,24.31769422325167,-17.580698,0.26885772,-0.04485839307203958,123.046875,0.2849279729929263,(0.34960076+0.00070112996j),0.036417026,0.0208929995649652,1.155302e-05
Classical Music,0.36223638,0.5050987,0.24897966,1982.2835253310218,2526.085174016111,3808.4292524651974,23.582954351402716,-3.8535926,0.89049375,0.04028437832607196,132.51201923076923,0.25595748037896765,(0.4517375+0.0025559596j),0.06412539,0.05258823049593968,3.6187932e-05
Classical Music,0.38374537,0.48271793,0.2252438,1113.8213651814806,1440.0333187759627,1866.793816161543,21.009703533796234,-7.6217833,0.6442389,0.05571243458104249,129.19921875,0.28456871213846363,(0.3674134+0.0007872687j),0.05527297,0.03320878951566125,5.6462636e-06
Classical Music,0.52104604,0.14419869,0.12981689,578.5191917471176,855.3516458804472,1109.45828891258,24.861124823125255,-2.6552668,0.5866273,0.13494383328397486,119.68085106382979,0.2885650610808579,(0.3241907-0.0023740148j),0.052236333,0.012819204757462687,2.007935e-06
Classical Music,0.49372488,0.50495714,0.25429052,1292.9192581815191,1708.4926866743785,2692.8138326226012,23.251148322353792,0.42695567,1.404963,0.05122324414264792,127.8409090909091,0.2809696804169369,(0.38745767+0.0015597214j),0.0817254,0.02955611174040512,1.2744593e-05
Classical Music,0.46910372,0.29959518,0.19760169,930.4838828911111,1289.1237654434835,1779.600879530917,22.588358398252083,-9.856116,0.29807416,0.0675497891633045,127.8409090909091,0.28793705090751287,(0.3283183-0.0020474496j),0.03722592,0.01908461320628998,3.376392e-06
Classical Music,0.41120794,0.33289808,0.22172683,1276.5471333073435,1610.9879406188404,2697.4613539445627,22.480917952346097,-2.802386,0.9773973,-0.0012936972164280846,125.0,0.29282943524902805,(0.37330937-0.002090545j),0.07021124,0.030213053038379532,1.12271455e-05
Classical Music,0.5410191,0.48424658,0.2514556,930.4849089657861,1288.7826132603009,1775.9528251599147,20.69361016937762,1.7057565,3.0834696,-0.021417602980771965,122.28260869565217,0.288815110794989,(0.3733472-0.0008229066j),0.121186376,0.0211939049173774,2.8186776e-06
Classical Music,0.4336,0.29118076,0.17464839,1075.113393283595,1402.5045513164305,2013.825959488273,22.971322093430754,-7.702552,1.6914043,0.013750338546190967,125.0,0.294595004184914,(0.33636588+0.00057281664j),0.09281197,0.023188674373667378,1.417391e-06
Classical Music,0.47247058,0.31790274,0.20387848,1357.2316157297969,1737.45040519532,2787.813166311301,21.564675067854317,1.7839111,3.5727448,0.08408899479825671,122.28260869565217,0.2894739647028699,(0.3805379+0.0030294377j),0.12621514,0.030221381929637525,1.9622094e-05
Classical Music,0.42214906,0.291613,0.18353301,699.0232155751852,1267.3450823944088,1060.7342750533048,24.273191731539033,-9.527107,0.57132787,0.07998735527741636,95.33898305084746,0.22306686013415497,(0.3553403+0.0007867138j),0.05204741,0.015320995469083156,1.2285712e-05
Classical Music,0.35852364,0.3852538,0.23419133,1633.2969895446015,2008.1979192557073,3250.7162846481874,21.743774084618842,3.08607,5.345424,0.036811148752831556,125.0,0.2890069925436633,(0.4186846+0.000290353j),0.16819137,0.03762888959221748,1.5396272e-05
Classical Music,0.34508866,0.26339182,0.18337445,1696.4129966453993,2237.857602702928,3051.472547974414,25.714821700445825,-10.898316,0.08624706,0.09886416269783325,127.8409090909091,0.2915914426726223,(0.34680092-0.0005426724j),0.016787222,0.04722793676705757,1.5059217e-05
Classical Music,0.22772674,0.36565438,0.21676408,1251.5532778374466,1671.415352663665,2475.5796908315565,23.82538595517549,1.4625312,6.3500752,0.04271488692999158,125.0,0.2958121039970149,(0.40746844+0.0023566303j),0.17225829,0.026283898587420043,7.197766e-06
Classical Music,0.30448088,0.24154127,0.17205389,1020.6985161925977,1779.7131598595965,1611.340618336887,22.203549672606993,-5.7532387,0.40415037,0.10219673383546528,112.5,0.27104163155828953,(0.34137264-0.009000788j),0.044677634,0.0190408865271855,1.2675032e-05
Classical Music,0.549343,0.47242656,0.256531,1179.5338001377118,1486.994220220546,2310.0980187790024,19.597713215786467,-2.8803644,1.0635968,0.06137671718701895,147.65625,0.2694177834071608,(0.4459247-0.0032578656j),0.06990516,0.0289094221287703,5.8704545e-06
Classical Music,0.42128494,0.34386936,0.21326832,856.3969125392945,1288.855604555357,1386.710421108742,25.336020884518028,-1.6209555,1.1794355,0.06093553300720442,125.0,0.27494292995526937,(0.35622522+0.0020260462j),0.06717032,0.020704582555970148,1.0290591e-05
Classical Music,0.48020604,0.4861709,0.23834749,1017.5597496585461,1427.7352842175144,1873.101012793177,21.641804314402137,-0.13230522,3.375021,-0.012645266960022791,125.0,0.2704443263615975,(0.38917282-0.0022215983j),0.1250616,0.02183731176705757,6.772395e-06
Classical Music,0.48869228,0.2719996,0.18871695,625.4770168005397,1111.1828374484894,866.8876599147121,24.712556928097737,-15.566198,0.60174155,0.15438153483490194,112.5,0.26780893261525995,(0.2830442+0.008008634j),0.046495385,0.012216401252665245,9.837167e-07
Classical Music,0.4135652,0.34564698,0.21080238,1029.3562985873361,1390.3420100439919,2047.058235607676,21.623082564208968,-3.6560276,0.9252904,0.034478414408982944,127.8409090909091,0.28861667265712576,(0.34590968+0.0101805655j),0.06538874,0.022377648587420043,9.9440995e-06
Classical Music,0.42851135,0.18618433,0.15819004,913.6895492944925,1351.4852191751372,1594.0498400852878,23.810470756815707,-12.181829,0.14616683,0.22000794543400776,127.8409090909091,0.2927825880160499,(0.31753752+0.001554462j),0.025944073,0.0182600529717484,2.8626986e-05
Classical Music,0.5167988,0.6343174,0.2665795,1146.2878582464712,1617.3012286911837,2410.064632196162,20.946518705599637,0.5847117,1.3149384,0.010746806641857783,122.28260869565217,0.26711742060481813,(0.40106735-0.00041134018j),0.07714235,0.0238331223347548,1.9596862e-05
Classical Music,0.3629505,0.26599595,0.1848928,1343.8265276664163,1766.8249135843198,2692.2141524520257,24.4723768470248,-1.5198113,2.9334471,0.01942143125634549,119.68085106382979,0.29272823776756235,(0.3637797-0.0018718495j),0.12306366,0.030381713086353946,1.0078581e-05
Classical Music,0.30763844,0.325619,0.19936019,1113.1792816607722,1318.386935587264,1756.2633262260129,22.625924842430276,-10.765958,1.3850405,0.0791254611841309,112.5,0.2892498031945774,(0.36682022+0.0018890845j),0.084178835,0.030795034315031982,1.4531055e-05
Classical Music,0.39588985,0.1868996,0.15536575,525.5369925448731,855.2954158746463,773.6373933901918,23.88602258814562,-3.3257623,0.8534978,0.11696116990591189,125.0,0.2887216173868586,(0.2982891-0.0019154401j),0.06347831,0.014752548640724946,1.0470399e-06
Classical Music,0.42461616,0.24284546,0.17658114,827.6985270181187,1326.6412611192009,1240.9881396588487,25.57771375945554,-4.272882,1.7065654,0.03272767846086641,130.8139534883721,0.29217944911580407,(0.34601235-0.00071175303j),0.088594176,0.017583330557036248,6.8349664e-06
Classical Music,0.46049672,0.23691678,0.1766524,1260.4662691265635,1527.9009240681273,2542.5939498933903,21.858906211737192,-0.40314698,1.4765188,0.03210462106299806,127.8409090909091,0.2956621608151158,(0.3552708+0.002836093j),0.0861988,0.02974559401652452,1.4818675e-05
Classical Music,0.38644946,0.29002622,0.18119615,511.1160606271262,724.5970363554698,720.3658049040512,24.11556097507677,-15.417951,0.5513037,-0.015342484319629118,133.92857142857142,0.19894558982869087,(0.26131046+0.00080338074j),0.051363762,0.014711945295842218,4.8719926e-06
Classical Music,0.39827105,0.4427457,0.23200615,1632.839181578898,2159.551317547114,3299.340351812367,21.26040379732027,1.7676122,4.586377,0.027191356803863625,127.8409090909091,0.2840739644897124,(0.41726178-0.001580498j),0.15467419,0.035646613472814496,1.1901675e-05
Classical Music,0.31648985,0.23032491,0.16234842,1141.6129556504982,1515.6254961159739,1970.2492004264393,25.58179069913601,-10.09851,1.0082617,-0.0860596580866776,122.28260869565217,0.29184427052751044,(0.34402546+0.0014090472j),0.06802641,0.026404667510660982,1.9800831e-05
Classical Music,0.3790286,0.30270538,0.18584253,1408.7740391066632,1664.0337863038615,2740.588352878465,25.102486810349664,-12.041073,2.053307,0.03537624830136512,125.0,0.29406537919003184,(0.38387328+0.0005741376j),0.09110041,0.032039162446695094,9.026142e-06
Classical Music,0.4789821,0.46361664,0.24394362,1087.546008039,1431.6765325587526,1986.090751599147,20.7541401893909,-1.6389362,1.7256852,0.03051088667372329,140.625,0.2610908100900052,(0.40390474-0.0011339561j),0.09123721,0.025734191764392324,1.981128e-06
Classical Music,0.2744208,0.1825564,0.14945011,890.7706393401606,1054.0091904254273,1375.1166044776119,25.663130563440294,-11.739162,1.4927387,0.18489031712946555,125.0,0.2915400839786401,(0.2871981-0.0041855653j),0.08136347,0.022061150719616205,6.736962e-06
Classical Music,0.45479745,0.332976,0.19935149,1259.1967233446464,1533.2052483394407,2530.5003997867802,21.785074328412378,-0.3887607,2.1403024,0.038219614393994635,125.0,0.2931491766579891,(0.36900312-0.0010008456j),0.10044627,0.02951134394989339,4.9978203e-06
Classical Music,0.43138945,0.34993738,0.2090938,614.3370481840847,1081.6417397836992,864.0891524520256,25.202144959016145,-10.567195,0.32865614,0.06901858060287985,170.45454545454547,0.16196420103337283,(0.3637306+0.0041707624j),0.03750774,0.013251265991471216,1.6678598e-05
Classical Music,0.24819458,0.54286814,0.26290342,1180.3393386524078,1486.93904006576,2084.5882196162047,24.47360257493591,1.3195169,3.212426,0.01473369855405368,122.28260869565217,0.29151303013334895,(0.40934968+0.00069428247j),0.12824744,0.03432648420842217,4.7283074e-06
Classical Music,0.41890436,0.28101394,0.20515981,1203.5475520296338,1774.818605854568,2507.1128731343283,23.365336210487772,-0.91463,1.3071175,0.05596950892691749,119.68085106382979,0.2889343116220658,(0.37420648-0.004263343j),0.07219201,0.021967450692963752,3.9988536e-06
Classical Music,0.49021554,0.34952345,0.20777133,1379.150612218079,1648.5045266194832,2745.235874200426,22.45356038261777,-2.4618418,1.990803,0.07191530698914035,127.8409090909091,0.29548891682207473,(0.38167986+0.0016393947j),0.09906171,0.03690531716417911,9.596198e-06
Classical Music,0.29782662,0.28966147,0.1960661,1241.1731036290514,1554.223749819329,2413.0630330490403,24.67773226079611,-3.135016,1.0509983,0.04527358116105954,125.0,0.29179532114529955,(0.36167035-0.002276674j),0.071857445,0.027743536780383795,1.0840057e-05
Classical Music,0.3835136,0.2757897,0.16291396,571.6233767896073,861.2402003751229,990.9714818763326,21.986797991907245,-1.3177028,1.7000264,0.09589419422866688,125.0,0.2934754958844747,(0.3241651+0.00048602742j),0.09186261,0.014053962886460554,1.950496e-06
Classical Music,0.31315246,0.36193645,0.22002749,1504.9726614909416,1794.9839253297525,2873.958182279582,24.26722167667864,-10.650712,0.7443675,0.04931842990855887,90.66611842105263,0.14561943811801306,(0.39721212-0.0005625156j),0.060485996,0.046084233613689095,9.642069e-06
Classical Music,0.18933389,0.21283089,0.16024087,762.4922306093223,644.1638132985177,1142.258986187645,26.11807026299299,-20.362524,0.39525145,-0.05082881691681262,107.666015625,0.10153348457350649,(0.23519744-0.008610133j),0.0409609,0.026163264936194894,1.5812394e-06
Classical Music,0.2802792,0.30214787,0.19867389,3168.084887671287,2914.926578037362,5750.71418213457,24.819717042572016,-26.505152,0.038928717,0.021131152249087844,123.046875,0.1288748583320251,(0.32534367+0.011268887j),0.01141952,0.09841982671113689,0.0010933174
Classical Music,0.24812092,0.25758556,0.17031339,1048.0820281389445,1670.4091945859698,1536.0518099260441,24.88961486820886,-15.382658,0.22373466,-0.012575889823068707,112.34714673913044,0.21694057440281622,(0.35576308+0.0006462932j),0.031820215,0.027821835121809746,4.699629e-06
Classical Music,0.3332409,0.3416775,0.1988282,1756.3314560601702,2634.658068189278,3433.871424557715,24.207107675874045,-23.855846,0.2611146,-0.004752667125241018,132.51201923076923,0.21693811265507554,(0.3321087-0.018733328j),0.024994737,0.029001187282482598,0.0007032068
Classical Music,0.58048457,0.15460731,0.14243668,2020.0487574411918,2645.253698669787,4336.117631598027,19.078783471046155,-4.1375346,0.094653465,-0.03240722565859239,129.19921875,0.21491177304826412,(0.4565807+0.0046552354j),0.022349272,0.038044020084106726,0.00017454127
Classical Music,0.43789256,0.3597699,0.21397975,1494.5884811375201,2364.8586367660064,3043.525911760441,18.64689541674556,-3.636987,0.40765238,0.038002702859816204,147.65625,0.19101303793997057,(0.45870152+0.0013528197j),0.042553708,0.02314521099187935,3.5674704e-05
Classical Music,0.33575723,0.2588675,0.17553368,1279.2223920175848,1650.2041940380118,2225.264193010441,23.0629691991522,-10.245355,0.40799758,0.08031476176010995,126.04801829268293,0.24208286939274867,(0.3531914+0.003270838j),0.042895004,0.037381271751740136,1.0249811e-05
Classical Music,0.5637385,0.25995365,0.19159603,2017.3140356047506,2637.4955623035244,4700.833136963457,21.147614384522054,-1.4856125,0.41539717,-0.043912528268374384,107.666015625,0.24202966124277386,(0.4360784-0.0019029636j),0.043327738,0.05000521135440835,4.1018964e-05
Classical Music,0.21931303,0.26092926,0.16737589,2068.6547189106814,2562.5162247764383,3857.9406313442573,28.084220397343973,-16.274054,0.27536824,0.03855260149906317,135.99917763157896,0.2703538007957576,(0.38364384+0.001997475j),0.040332858,0.05814285455336427,1.9845624e-05
Classical Music,0.31884548,0.22949585,0.15227316,1428.946437210614,1961.8235035548662,2916.4750172201275,24.868211009915104,-5.3420825,0.26244846,-0.015857194213932845,123.046875,0.23952217370884005,(0.38387057+0.0012700577j),0.035749808,0.039224505147911835,3.956175e-05
Classical Music,0.4072847,0.5046392,0.24949506,1737.6300398406202,2369.6587619984543,3073.6024506960557,21.06226533326964,-3.3174796,0.5391381,-0.008373940143693392,123.046875,0.28639968111564695,(0.40552092+0.000647343j),0.051303614,0.03952245867169374,5.1088362e-05
Classical Music,0.46571118,0.33751103,0.20756607,1277.2105387698048,2154.6987849780676,2464.127868510731,20.30748050711365,1.544622,1.8070747,-0.0007585196136227188,129.19921875,0.2581056396045244,(0.45102847+0.001630674j),0.09162301,0.0220734846287703,1.9525167e-05
Classical Music,0.29937175,0.34897548,0.18619351,1268.2951079800778,1945.212180763138,1700.4235924811485,21.225772752145925,-13.759575,0.068220325,0.061144369447309665,123.046875,0.2928324893012979,(0.38615152-0.00021606479j),0.018891862,0.040199934744779585,2.5253774e-05
Classical Music,0.30913407,0.199892,0.16876785,1434.5904716472746,2252.609460406048,2328.4836771316704,22.147415326591126,-4.1322484,0.3627236,0.03623344480876716,123.046875,0.28364634326138644,(0.43069947-0.00019625139j),0.039687753,0.033967834614269145,2.263754e-05
Classical Music,0.4616113,0.443641,0.2346917,1952.4045245327845,2825.231649903165,4147.4148283425175,19.641932514103452,-3.99517,0.36803505,-0.020901611986608372,123.046875,0.24401783886541636,(0.41319963+0.0023456884j),0.040533915,0.036063705408932716,6.900968e-05
Classical Music,0.7302949,0.34815922,0.20413738,1090.8790653654194,2134.4374491771914,2090.469339109629,19.298777175043778,-0.7166833,0.80487806,0.025581441723080682,143.5546875,0.15411498248974642,(0.4475553+0.003778506j),0.061840314,0.011378879060324826,3.271531e-05
Classical Music,0.42274883,0.34175414,0.214137,907.5746775072357,1447.8213567295438,1577.7193073883411,20.511373802231713,-2.78781,1.1324332,0.004527030554269926,123.046875,0.289394036786848,(0.38106132-0.001057001j),0.07328023,0.020746855060904873,5.349601e-06
Classical Music,0.1960162,0.24029295,0.16921155,1567.157130979586,1751.301004470591,2765.9424394576567,25.22161438495197,-20.541292,0.02470225,0.10157112202546702,123.046875,0.2898270312461973,(0.38683814-0.00033129138j),0.011397378,0.044307841502320186,2.0756246e-05
Classical Music,0.35610375,0.33006865,0.20189637,1086.8248741156779,1487.806677187276,1938.0882033062644,22.53643438305977,-7.375744,0.37244257,-0.0022773257848812366,129.19921875,0.2919508585429355,(0.35782978-0.0020086642j),0.04352129,0.03382508881960557,1.5049413e-05
Classical Music,0.44438088,0.3674417,0.21423651,388.8712692956504,861.4307028717276,572.2536162267982,19.263598221480894,-7.4472375,0.19237122,0.03396591104306886,129.19921875,0.28157340122393415,(0.2989591-8.079274e-05j),0.02997529,0.010179134643271462,1.0219812e-05
Classical Music,0.3673355,0.31164515,0.2110422,751.8235821097487,1242.0492790683147,1323.06794699826,24.09146785319407,-7.7995586,0.44823995,0.012368817260833843,166.70866935483872,0.09414499800472072,(0.33530688-0.00601651j),0.04352986,0.01361522984338747,1.199382e-05
Classical Music,0.44511595,0.4637954,0.23942608,1410.3336696440358,2331.597592485859,2776.6840605060906,25.59554954869543,-5.3673954,0.4385643,0.0012718195820597047,151.99908088235293,0.18261606251992465,(0.41560218+0.003913311j),0.04347417,0.025732761745939674,1.5987867e-05
Classical Music,0.39245877,0.26434398,0.18616477,579.1262686197283,1144.3780711637787,744.1195530017401,21.90484836617453,-7.5735097,0.23919302,0.12372727619303805,123.046875,0.28950480341009277,(0.32691416+0.004124884j),0.033211887,0.014230396244199537,6.5019203e-06
Classical Music,0.4925227,0.476223,0.24247347,861.484135271853,1264.4456802908073,1571.2243737311485,18.924743434303373,-2.436639,0.5487364,0.03987981372603652,147.65625,0.2562424274503575,(0.3707668+0.0025776862j),0.051306356,0.021377882105568447,8.297447e-06
Classical Music,0.36745453,0.28189614,0.18844783,1910.860816281551,2514.965880911149,3985.5410971940255,24.72672991009543,-10.093045,0.091509864,-0.06203615696592992,95.703125,0.13623611242782785,(0.39783898-0.0026496092j),0.021271985,0.04874089145881671,6.262752e-05
