Test loss,Test accuracy,F1,Balanced,Precision,Recall
1.357844591140747,0.5235955119132996,0.5179585614359792,0.5262076613809087,0.5224594095378424,0.5235955056179775
1.3348785638809204,0.527340829372406,0.5179829773514509,0.5309733203459245,0.5152741232906063,0.5273408239700375
1.3600672483444214,0.5108613967895508,0.505606811846088,0.5140361492093966,0.5121807514769832,0.5108614232209738
1.282185435295105,0.5355805158615112,0.522189795843254,0.5381175615199499,0.5265796553080313,0.5355805243445693
1.3505289554595947,0.5220973491668701,0.516887535268163,0.5249614447841683,0.5194550477777309,0.5220973782771535
1.3243377208709717,0.5318351984024048,0.5234110564537711,0.5350267716522322,0.5239338574089436,0.5318352059925093
1.4607905149459839,0.4966292083263397,0.4865146930540833,0.49897145576033575,0.4897338482715387,0.4966292134831461
1.3265525102615356,0.5220973491668701,0.5100016957361527,0.5268388167930141,0.5088794106388937,0.5220973782771535
1.3441437482833862,0.5146067142486572,0.5092716537536411,0.517566275221392,0.5157312691872925,0.5146067415730337
1.3324066400527954,0.5198501944541931,0.5116271916382774,0.521648426528416,0.5129413603337708,0.5198501872659176
